,id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Property Type,Stay Type
38556,30324225,28613272,2,61,40.79949,-73.93531,0,149.0,7,1,2018-12-30,0.16,1,3,0,1
38557,30324273,226406882,1,60,40.65882,-73.92947,1,200.0,31,0,NA,0.0,3,365,1,0
38558,30325235,92546730,1,214,40.70787,-73.94974,0,55.0,3,13,2019-07-02,1.83,1,0,0,1
38559,30325250,8630543,2,94,40.80453,-73.95015,0,115.0,3,18,2019-07-05,2.6,2,255,0,1
38560,30325586,26671786,2,64,40.7233,-73.97882,1,79.0,1,4,2019-05-27,0.61,1,0,0,1
38561,30325604,10860700,1,214,40.71293,-73.94283,1,120.0,2,11,2019-06-21,1.76,2,117,0,1
38562,30325639,21495656,3,116,40.76212,-73.71928,2,32.0,3,1,2018-12-04,0.14,1,88,0,1
38563,30326645,198442706,0,66,40.88229,-73.84295,1,80.0,1,0,NA,0.0,1,365,1,1
38564,30326749,1370324,1,159,40.65513,-73.95632,0,100.0,3,2,2019-05-08,0.32,1,324,0,1
38565,30327469,224001464,2,34,40.73734,-73.99327,0,333.0,4,4,2019-05-29,1.41,1,80,0,1
38566,30330519,159142440,2,202,40.80401,-73.96635,1,70.0,1,7,2019-06-05,1.02,1,0,0,1
38567,30333873,126653377,2,94,40.80373,-73.95805,1,63.0,30,0,NA,0.0,6,364,1,0
38568,30334838,126653377,2,94,40.80384,-73.95754,1,63.0,30,1,2019-04-01,0.3,6,364,0,0
38569,30337531,227801173,1,25,40.69346,-73.99814,0,125.0,2,7,2019-06-17,1.09,1,47,0,1
38570,30338113,226833844,1,13,40.67878,-73.94094,0,225.0,2,4,2019-01-02,0.62,1,0,0,1
38571,30339161,198861577,1,214,40.72176,-73.95616,1,200.0,7,0,NA,0.0,5,364,1,1
38572,30339947,196479236,2,75,40.74154,-73.99283,0,210.0,1,2,2019-06-10,0.28,1,359,0,1
38573,30340057,196598648,3,117,40.75853,-73.93227,1,50.0,3,5,2019-01-25,0.7,1,0,0,1
38574,30340086,45835291,2,94,40.82388,-73.95527,1,40.0,8,29,2019-06-29,4.05,6,54,0,1
38575,30340089,224703803,2,64,40.72577,-73.98535,0,399.0,1,9,2019-05-27,1.49,1,319,0,1
38576,30340171,227818501,0,213,40.87684,-73.86389,0,120.0,2,13,2019-06-18,1.83,2,97,0,1
38577,30340538,225616673,2,145,40.72113,-73.99595,0,418.0,1,16,2019-06-16,2.81,1,328,0,1
38578,30341514,24407449,2,202,40.79181,-73.96747,0,350.0,2,2,2019-05-20,0.76,1,60,0,1
38579,30343546,1460313,3,166,40.69598,-73.89972,1,56.0,5,14,2019-07-01,2.2,2,35,0,1
38580,30344630,5777779,2,201,40.77538,-73.94857,0,150.0,30,0,NA,0.0,1,158,1,0
38581,30344912,137274917,2,95,40.75993,-73.99089,1,110.0,1,21,2019-06-23,3.18,12,256,0,1
38582,30344925,18609785,1,182,40.66557,-73.98044,0,155.0,3,9,2019-03-18,1.38,1,5,0,1
38583,30345024,223191465,3,166,40.70844,-73.90905,0,120.0,3,16,2019-06-23,2.32,2,60,0,1
38584,30346011,227691333,2,119,40.71826,-73.99338,0,125.0,3,18,2019-06-19,2.77,1,20,0,1
38585,30346056,17825521,1,182,40.66533,-73.98212,0,134.0,5,5,2019-04-05,1.13,1,13,0,1
38586,30347034,208938947,1,190,40.66388,-73.99475,1,50.0,31,0,NA,0.0,1,0,1,0
38587,30347099,147186603,2,92,40.73004,-74.00128,0,350.0,3,1,2019-03-17,0.26,1,7,0,1
38588,30347708,219517861,2,73,40.70743,-74.00443,0,232.0,29,1,2019-05-21,0.6,327,159,0,0
38589,30347852,40004714,1,28,40.69504,-73.93061,1,50.0,2,13,2019-06-23,1.83,2,11,0,1
38590,30347868,6180828,2,201,40.77409,-73.9519,1,95.0,5,10,2019-04-16,1.63,1,5,0,1
38591,30348506,198861577,1,214,40.72194,-73.95511,1,1600.0,1,0,NA,0.0,5,0,1,1
38592,30348624,227872371,3,183,40.66272,-73.76849,0,89.0,1,88,2019-07-06,12.05,2,253,0,1
38593,30348636,20444114,0,0,40.86698,-73.85178,1,35.0,2,21,2019-06-30,3.35,1,252,0,1
38594,30348644,142456326,2,112,40.73857,-73.97972,0,180.0,1,5,2019-06-15,0.73,1,90,0,1
38595,30348712,40004714,1,28,40.69657,-73.93274,0,190.0,2,0,NA,0.0,2,11,1,1
38596,30348944,2964135,2,94,40.80623,-73.95343,0,200.0,3,3,2019-05-23,0.98,1,0,0,1
38597,30348979,4431107,2,202,40.7886,-73.96862,0,200.0,2,19,2019-06-27,2.66,3,0,0,1
38598,30349105,4431107,2,209,40.73034,-74.01022,0,200.0,1,0,NA,0.0,3,158,1,1
38599,30349243,10759819,1,51,40.6716,-73.95847,0,300.0,2,1,2019-01-03,0.16,1,364,0,1
38600,30349344,144687306,1,159,40.65603,-73.9516,0,150.0,3,26,2019-07-07,3.53,2,241,0,1
38601,30350359,108457539,1,91,40.72268,-73.94349,1,55.0,1,2,2018-12-10,0.27,1,0,0,1
38602,30351170,213020,2,202,40.79382,-73.96984,1,88.0,1,4,2019-03-21,0.78,3,7,0,1
38603,30351256,1675112,1,159,40.66106,-73.96189,0,79.0,5,2,2019-06-23,1.28,1,8,0,1
38604,30351642,44074020,2,94,40.81443,-73.95688,1,70.0,6,1,2018-12-29,0.16,1,13,0,1
38605,30352538,51964207,1,214,40.70946,-73.96567,0,140.0,3,7,2019-06-09,1.42,1,3,0,1
38606,30352717,45773187,1,214,40.71038,-73.94779,1,49.0,7,0,NA,0.0,1,0,1,1
38607,30352862,64934891,2,64,40.7219,-73.97819,1,70.0,3,0,NA,0.0,1,0,1,1
38608,30353296,218336964,3,68,40.72977,-73.87171,1,40.0,2,12,2019-06-04,2.83,4,5,0,1
38609,30353302,227905146,3,59,40.76185,-73.87392,2,16.0,1,10,2019-06-16,1.36,1,0,0,1
38610,30354041,137358866,3,68,40.74439,-73.87988,1,34.0,30,1,2019-06-10,1.0,103,273,0,0
38611,30354291,24593962,2,201,40.78353,-73.94592,1,90.0,2,1,2018-12-05,0.14,1,0,0,1
38612,30354304,3285978,1,13,40.69998,-73.94369,1,50.0,1,5,2019-01-13,0.71,2,0,0,1
38613,30355109,39528519,2,119,40.71147,-73.98714,2,35.0,14,1,2018-12-31,0.16,28,320,0,1
38614,30355292,39528519,2,119,40.71046,-73.98839,2,32.0,14,1,2019-01-26,0.18,28,341,0,1
38615,30355426,39528519,2,119,40.71025,-73.98703,2,35.0,14,0,NA,0.0,28,322,1,1
38616,30355532,137358866,2,61,40.79422,-73.94383,0,70.0,30,2,2019-04-29,0.36,103,219,0,0
38617,30355793,39528519,2,119,40.70981,-73.98702,2,35.0,14,8,2019-06-19,1.31,28,322,0,1
38618,30355933,208136645,1,60,40.65267,-73.94257,1,45.0,2,1,2018-12-27,0.15,4,296,0,1
38619,30357870,137358866,3,104,40.74887,-73.87949,1,33.0,30,0,NA,0.0,103,0,1,0
38620,30358423,137358866,3,189,40.74907,-73.91185,1,37.0,30,1,2019-04-30,0.43,103,0,0,0
38621,30359944,137358866,3,220,40.74958,-73.90011,1,42.0,30,1,2019-06-01,0.79,103,235,0,0
38622,30361847,40480205,1,151,40.6828,-73.97738,0,110.0,60,2,2019-06-29,0.81,1,83,0,0
38623,30364369,12838954,1,13,40.68696,-73.94382,0,375.0,7,0,NA,0.0,1,0,1,1
38624,30367011,183967887,1,214,40.71326,-73.93766,1,65.0,4,5,2019-04-20,0.74,1,0,0,1
38625,30367724,228000501,1,214,40.70996,-73.96495,1,50.0,3,6,2019-06-30,0.82,1,38,0,1
38626,30367948,26312879,1,25,40.69458,-73.99771,0,125.0,5,3,2019-05-18,0.48,1,0,0,1
38627,30369014,5559293,2,86,40.73212,-73.98247,1,150.0,2,10,2019-06-05,1.41,1,36,0,1
38628,30369286,3262412,1,214,40.7076,-73.94718,0,225.0,2,0,NA,0.0,1,45,1,1
38629,30369420,107434423,2,34,40.73878,-73.99604,0,303.0,30,0,NA,0.0,232,185,1,0
38630,30369494,228011801,1,214,40.70955,-73.96311,1,69.0,7,1,2019-06-23,1.0,1,0,0,1
38631,30369652,93717558,2,202,40.78687,-73.97189,0,175.0,2,17,2019-06-20,2.64,1,27,0,1
38632,30369751,206960083,2,202,40.78384,-73.97696,1,95.0,7,1,2019-01-03,0.16,1,0,0,1
38633,30369889,107434423,2,191,40.76135,-73.98668,0,316.0,30,0,NA,0.0,232,35,1,0
38634,30370124,213781715,1,57,40.69839,-73.98758,1,119.0,1,1,2019-05-27,0.68,33,365,0,1
38635,30370448,213781715,1,91,40.73291,-73.95282,1,119.0,1,0,NA,0.0,33,365,1,1
38636,30370564,131647128,2,202,40.77396,-73.98925,0,260.0,30,3,2019-05-12,0.45,25,274,0,0
38637,30370565,172895347,3,104,40.75275,-73.88186,1,59.0,30,2,2019-02-18,0.38,2,0,0,0
38638,30370601,198861577,1,214,40.72205,-73.956,1,350.0,2,0,NA,0.0,5,0,1,1
38639,30370613,225620034,2,64,40.73011,-73.98405,0,189.0,1,13,2019-07-02,3.07,1,338,0,1
38640,30370630,213781715,1,91,40.7318,-73.95307,0,399.0,1,0,NA,0.0,33,364,1,1
38641,30370642,10934627,1,214,40.7112,-73.96566,0,105.0,7,3,2019-06-16,0.56,1,16,0,1
38642,30370778,218336964,3,163,40.72994,-73.86987,1,45.0,2,11,2019-06-19,1.73,4,6,0,1
38643,30372287,11370189,1,158,40.6779,-73.96393,0,140.0,5,2,2019-01-05,0.31,2,25,0,1
38644,30372486,3729486,2,95,40.76593,-73.99186,1,180.0,4,12,2019-07-03,1.68,1,172,0,1
38645,30373102,24762196,2,206,40.8471,-73.93996,1,80.0,3,3,2019-01-03,0.42,1,0,0,1
38646,30373480,1723475,2,119,40.71813,-73.98633,0,214.0,3,20,2019-06-23,3.3,1,279,0,1
38647,30373928,52140932,1,13,40.68371,-73.95096,1,65.0,2,24,2019-06-15,3.48,7,330,0,1
38648,30374290,19868844,1,214,40.71115,-73.95825,1,60.0,2,14,2019-06-03,1.99,1,0,0,1
38649,30374563,228104837,1,214,40.7092,-73.9631,0,195.0,2,14,2019-06-03,2.04,1,28,0,1
38650,30375114,221940893,1,108,40.6377,-73.97062,1,36.0,2,18,2019-07-07,2.51,3,189,0,1
38651,30375328,151429490,1,51,40.66456,-73.95216,1,80.0,1,0,NA,0.0,1,359,1,1
38652,30376063,226410657,1,13,40.68551,-73.9324,1,42.0,30,1,2019-05-19,0.58,27,346,0,0
38653,30376150,225750872,3,71,40.59349,-73.76377,1,60.0,1,1,2018-12-30,0.16,1,90,0,1
38654,30376368,228117451,2,64,40.72269,-73.98306,0,75.0,8,6,2019-06-28,0.94,1,232,0,1
38655,30376416,143084679,3,77,40.74625,-73.83433,1,40.0,1,7,2019-06-14,2.96,1,0,0,1
38656,30376690,81970141,2,94,40.82932,-73.94696,0,119.0,2,15,2019-07-01,2.38,1,12,0,1
38657,30376805,11773839,2,35,40.71446,-73.99112,1,95.0,2,5,2019-07-07,0.8,1,2,0,1
38658,30376977,226410657,1,13,40.68632,-73.93251,1,42.0,30,0,NA,0.0,27,346,1,0
38659,30377021,172369331,1,175,40.5981,-73.9584,2,25.0,7,2,2019-06-01,1.15,10,290,0,1
38660,30377430,226410657,1,13,40.68553,-73.93215,1,42.0,30,1,2019-05-25,0.65,27,346,0,0
38661,30377654,2011313,1,91,40.72471,-73.939,0,100.0,7,3,2019-06-10,0.78,1,6,0,1
38662,30377718,226410657,1,13,40.68595,-73.93109,1,42.0,30,2,2019-02-13,0.33,27,345,0,0
38663,30378040,226410657,1,13,40.68555,-73.93107,1,42.0,30,1,2019-03-05,0.24,27,332,0,0
38664,30378211,200401254,2,92,40.73094,-73.999,2,110.0,90,0,NA,0.0,1,365,1,0
38665,30378751,31408845,3,4,40.76605,-73.92425,0,250.0,14,2,2019-06-28,0.32,1,341,0,1
38666,30378764,128766,2,94,40.81916,-73.95312,0,150.0,2,15,2019-06-21,2.12,1,9,0,1
38667,30378844,226410657,1,13,40.68768,-73.93076,1,42.0,30,2,2019-06-01,0.86,27,311,0,0
38668,30378982,3042136,1,31,40.68241,-73.99157,0,250.0,2,26,2019-07-07,3.94,3,266,0,1
38669,30379067,4275601,3,117,40.7351,-73.92526,1,100.0,1,1,2019-01-01,0.16,1,364,0,1
38670,30379843,148725429,1,28,40.69231,-73.92567,0,90.0,3,58,2019-07-07,7.91,2,2,0,1
38671,30380685,20318052,1,13,40.69518,-73.94676,0,140.0,2,0,NA,0.0,2,112,1,1
38672,30387064,107434423,2,209,40.72976,-74.00387,0,350.0,30,0,NA,0.0,232,341,1,0
38673,30387132,107434423,2,197,40.71663,-74.00546,0,276.0,30,0,NA,0.0,232,284,1,0
38674,30387173,107434423,2,202,40.77833,-73.98469,0,452.0,30,1,2019-01-12,0.17,232,337,0,0
38675,30387196,107434423,2,191,40.76017,-73.98509,0,325.0,30,0,NA,0.0,232,362,1,0
38676,30387218,107434423,2,201,40.76368,-73.95993,0,312.0,30,0,NA,0.0,232,293,1,0
38677,30387263,107434423,2,197,40.71284,-74.00844,0,285.0,30,0,NA,0.0,232,185,1,0
38678,30387280,107434423,2,197,40.71684,-74.00544,0,350.0,30,0,NA,0.0,232,342,1,0
38679,30387305,107434423,2,209,40.7287,-74.00327,0,397.0,30,0,NA,0.0,232,53,1,0
38680,30387328,107434423,2,202,40.77804,-73.98409,0,283.0,30,0,NA,0.0,232,1,1,0
38681,30387351,107434423,2,73,40.70492,-74.00678,0,289.0,30,0,NA,0.0,232,341,1,0
38682,30387377,107434423,2,34,40.74143,-73.99469,0,343.0,30,1,2019-01-17,0.17,232,323,0,0
38683,30387425,107434423,2,34,40.73846,-73.99769,0,334.0,30,1,2019-04-15,0.35,232,310,0,0
38684,30387445,107434423,2,95,40.76258,-73.98768,0,302.0,30,0,NA,0.0,232,330,1,0
38685,30387469,107434423,2,73,40.70617,-74.00842,0,320.0,30,0,NA,0.0,232,310,1,0
38686,30387495,107434423,2,202,40.77722,-73.98262,0,316.0,30,0,NA,0.0,232,18,1,0
38687,30387553,107434423,2,112,40.74499,-73.97937,0,287.0,30,0,NA,0.0,232,268,1,0
38688,30387566,107434423,2,191,40.76143,-73.98533,0,334.0,30,0,NA,0.0,232,296,1,0
38689,30387600,107434423,2,127,40.75231,-73.98924,0,238.0,30,1,2019-01-02,0.16,232,322,0,0
38690,30387648,107434423,2,197,40.71479,-74.00671,0,291.0,30,0,NA,0.0,232,295,1,0
38691,30387788,107434423,2,191,40.76139,-73.98521,0,276.0,30,0,NA,0.0,232,206,1,0
38692,30387820,107434423,2,34,40.73918,-73.99616,0,303.0,30,1,2019-01-31,0.19,232,280,0,0
38693,30387838,107434423,2,209,40.72988,-74.00341,0,392.0,30,0,NA,0.0,232,328,1,0
38694,30387856,107434423,2,209,40.72945,-74.00321,0,356.0,30,0,NA,0.0,232,162,1,0
38695,30387885,107434423,2,191,40.76159,-73.98544,0,297.0,30,0,NA,0.0,232,68,1,0
38696,30387916,107434423,2,197,40.71674,-74.0069,0,265.0,30,0,NA,0.0,232,208,1,0
38697,30387960,107434423,2,34,40.73899,-73.99749,0,291.0,30,0,NA,0.0,232,320,1,0
38698,30387983,107434423,2,191,40.76034,-73.98656,0,358.0,30,0,NA,0.0,232,196,1,0
38699,30388011,107434423,2,191,40.75988,-73.98568,0,312.0,30,0,NA,0.0,232,341,1,0
38700,30388057,107434423,2,64,40.723,-73.98415,0,312.0,30,1,2019-02-28,0.23,232,359,0,0
38701,30388079,107434423,2,202,40.7904,-73.97555,0,320.0,30,0,NA,0.0,232,293,1,0
38702,30388100,107434423,2,34,40.73767,-73.99739,0,321.0,30,1,2019-04-24,0.39,232,310,0,0
38703,30388159,107434423,2,197,40.71657,-74.00551,0,309.0,30,0,NA,0.0,232,312,1,0
38704,30388225,107434423,2,64,40.72232,-73.98543,0,312.0,30,0,NA,0.0,232,219,1,0
38705,30388284,107434423,2,119,40.71856,-73.99061,0,314.0,90,0,NA,0.0,232,208,1,0
38706,30388313,107434423,2,112,40.74528,-73.97948,0,352.0,30,0,NA,0.0,232,268,1,0
38707,30388333,107434423,2,202,40.79094,-73.97235,0,238.0,30,0,NA,0.0,232,279,1,0
38708,30388352,107434423,2,201,40.77518,-73.9491,0,289.0,30,1,2019-03-31,0.3,232,235,0,0
38709,30388383,107434423,2,95,40.75973,-73.99574,0,291.0,30,0,NA,0.0,232,189,1,0
38710,30388429,107434423,2,202,40.76923,-73.98627,0,263.0,30,0,NA,0.0,232,280,1,0
38711,30388449,107434423,2,34,40.73806,-73.99744,0,365.0,30,0,NA,0.0,232,261,1,0
38712,30388479,107434423,2,112,40.74164,-73.97859,0,253.0,30,0,NA,0.0,232,203,1,0
38713,30388528,107434423,2,197,40.7132,-74.00942,0,246.0,30,0,NA,0.0,232,332,1,0
38714,30388552,107434423,2,95,40.76393,-73.98721,0,211.0,30,0,NA,0.0,232,227,1,0
38715,30388587,107434423,2,202,40.77779,-73.98459,0,306.0,30,0,NA,0.0,232,336,1,0
38716,30388617,107434423,2,127,40.75861,-73.96359,0,241.0,30,0,NA,0.0,232,149,1,0
38717,30388668,107434423,2,197,40.71519,-74.00654,0,312.0,30,0,NA,0.0,232,38,1,0
38718,30388718,107434423,2,73,40.70672,-74.00661,0,259.0,90,0,NA,0.0,232,286,1,0
38719,30388750,107434423,2,127,40.75335,-73.99029,0,267.0,30,0,NA,0.0,232,274,1,0
38720,30388841,107434423,2,34,40.73929,-73.99777,0,312.0,30,0,NA,0.0,232,157,1,0
38721,30388944,107434423,2,191,40.75971,-73.98551,0,347.0,30,0,NA,0.0,232,266,1,0
38722,30388972,107434423,2,191,40.75995,-73.98728,0,278.0,30,0,NA,0.0,232,147,1,0
38723,30388999,107434423,2,34,40.73774,-73.99723,0,242.0,30,0,NA,0.0,232,188,1,0
38724,30389026,107434423,2,137,40.74805,-73.97351,0,242.0,30,0,NA,0.0,232,237,1,0
38725,30389066,107434423,2,34,40.73786,-73.9977,0,358.0,30,0,NA,0.0,232,322,1,0
38726,30389115,107434423,2,64,40.73021,-73.98765,0,377.0,90,0,NA,0.0,232,174,1,0
38727,30389147,107434423,2,34,40.73897,-73.99637,0,280.0,30,0,NA,0.0,232,1,1,0
38728,30389192,107434423,2,73,40.70619,-74.00895,0,232.0,30,0,NA,0.0,232,61,1,0
38729,30389224,107434423,2,95,40.76087,-73.99563,0,365.0,30,0,NA,0.0,232,326,1,0
38730,30389262,137358866,3,220,40.74635,-73.90774,1,62.0,30,2,2019-01-31,0.32,103,269,0,0
38731,30389263,107434423,2,112,40.74053,-73.97874,0,273.0,30,0,NA,0.0,232,157,1,0
38732,30389280,107434423,2,73,40.70511,-74.00722,0,285.0,30,0,NA,0.0,232,339,1,0
38733,30389309,107434423,2,112,40.74072,-73.97794,0,307.0,30,0,NA,0.0,232,333,1,0
38734,30389336,107434423,2,64,40.73186,-73.98761,0,281.0,90,0,NA,0.0,232,322,1,0
38735,30389441,107434423,2,197,40.71609,-74.00501,0,275.0,30,0,NA,0.0,232,342,1,0
38736,30389474,107434423,2,209,40.73003,-74.00215,0,396.0,30,0,NA,0.0,232,163,1,0
38737,30389504,107434423,2,34,40.73947,-73.99777,0,283.0,30,0,NA,0.0,232,334,1,0
38738,30389559,107434423,2,197,40.71626,-74.00694,0,358.0,30,0,NA,0.0,232,217,1,0
38739,30389586,107434423,2,95,40.76035,-73.99679,0,285.0,30,0,NA,0.0,232,330,1,0
38740,30389608,107434423,2,64,40.73169,-73.98932,0,420.0,30,0,NA,0.0,232,157,1,0
38741,30390975,12704088,1,214,40.7189,-73.96416,1,88.0,2,7,2019-03-26,1.35,1,0,0,1
38742,30391061,228207777,3,183,40.66784,-73.75357,0,150.0,1,4,2019-05-15,0.7,1,162,0,1
38743,30391955,228213504,3,105,40.69607,-73.79842,1,45.0,3,0,NA,0.0,1,0,1,1
38744,30392517,107434423,2,34,40.73774,-73.99725,0,283.0,30,0,NA,0.0,232,337,1,0
38745,30392543,107434423,2,191,40.76177,-73.98504,0,316.0,30,0,NA,0.0,232,311,1,0
38746,30392569,107434423,2,34,40.74094,-73.99464,0,255.0,30,1,2019-02-03,0.19,232,330,0,0
38747,30392623,107434423,2,137,40.74943,-73.98055,0,282.0,30,1,2019-02-27,0.23,232,323,0,0
38748,30392649,107434423,2,112,40.74005,-73.97884,0,290.0,30,0,NA,0.0,232,312,1,0
38749,30392677,107434423,2,191,40.75965,-73.98582,0,317.0,30,0,NA,0.0,232,251,1,0
38750,30392704,107434423,2,34,40.74148,-73.99955,0,303.0,30,0,NA,0.0,232,332,1,0
38751,30392780,107434423,2,127,40.75149,-73.9908,0,206.0,30,0,NA,0.0,232,203,1,0
38752,30392806,107434423,2,197,40.71295,-74.00906,0,278.0,30,0,NA,0.0,232,330,1,0
38753,30392834,107434423,2,209,40.73021,-74.00379,0,305.0,30,0,NA,0.0,232,1,1,0
38754,30392874,107434423,2,191,40.75963,-73.98595,0,316.0,30,0,NA,0.0,232,262,1,0
38755,30392909,107434423,2,137,40.748,-73.97943,0,252.0,30,0,NA,0.0,232,315,1,0
38756,30392930,107434423,2,197,40.71488,-74.00687,0,332.0,30,1,2019-02-05,0.19,232,1,0,0
38757,30392986,107434423,2,34,40.7388,-73.997,0,361.0,30,0,NA,0.0,232,157,1,0
38758,30393018,107434423,2,197,40.71479,-74.00621,0,269.0,30,0,NA,0.0,232,310,1,0
38759,30393045,107434423,2,112,40.74108,-73.97788,0,245.0,30,0,NA,0.0,232,280,1,0
38760,30393099,107434423,2,197,40.71607,-74.00564,0,305.0,30,1,2019-03-15,0.26,232,274,0,0
38761,30393171,107434423,2,73,40.70887,-74.01446,0,233.0,30,0,NA,0.0,232,365,1,0
38762,30393194,107434423,2,209,40.72873,-74.0034,0,459.0,30,0,NA,0.0,232,293,1,0
38763,30393223,107434423,2,202,40.7764,-73.98387,0,271.0,30,0,NA,0.0,232,186,1,0
38764,30393251,107434423,2,34,40.7387,-73.99699,0,314.0,30,1,2019-01-31,0.19,232,345,0,0
38765,30393286,107434423,2,95,40.76046,-73.99685,0,416.0,30,0,NA,0.0,232,335,1,0
38766,30393322,107434423,2,73,40.70601,-74.0096,0,316.0,30,0,NA,0.0,232,287,1,0
38767,30393342,107434423,2,6,40.70444,-74.01712,0,232.0,90,0,NA,0.0,232,163,1,0
38768,30393355,107434423,2,137,40.74737,-73.97626,0,262.0,60,0,NA,0.0,232,188,1,0
38769,30393377,107434423,2,191,40.76178,-73.98547,0,330.0,30,0,NA,0.0,232,306,1,0
38770,30393414,107434423,2,201,40.77506,-73.95678,0,271.0,30,0,NA,0.0,232,240,1,0
38771,30393427,228223819,3,166,40.70967,-73.90962,1,45.0,3,3,2018-11-30,0.41,1,179,0,1
38772,30393443,221901576,2,209,40.73944,-74.00563,0,453.0,1,16,2019-06-19,3.72,2,113,0,1
38773,30393464,107434423,2,73,40.70455,-74.01008,0,236.0,30,0,NA,0.0,232,185,1,0
38774,30393497,107434423,2,202,40.77639,-73.98269,0,294.0,30,0,NA,0.0,232,219,1,0
38775,30393527,107434423,2,64,40.72303,-73.98545,0,329.0,30,0,NA,0.0,232,249,1,0
38776,30393555,107434423,2,202,40.77771,-73.98244,0,481.0,30,0,NA,0.0,232,156,1,0
38777,30393583,107434423,2,34,40.73939,-73.99613,0,343.0,30,0,NA,0.0,232,356,1,0
38778,30393609,107434423,2,73,40.70864,-74.0051,0,224.0,30,0,NA,0.0,232,338,1,0
38779,30393638,107434423,2,191,40.7601,-73.98504,0,278.0,30,0,NA,0.0,232,304,1,0
38780,30393670,107434423,2,64,40.72277,-73.98419,0,312.0,30,0,NA,0.0,232,358,1,0
38781,30393689,107434423,2,64,40.72256,-73.98544,0,302.0,30,0,NA,0.0,232,265,1,0
38782,30393759,107434423,2,209,40.73035,-74.00324,0,334.0,30,0,NA,0.0,232,280,1,0
38783,30393778,107434423,2,137,40.74478,-73.9727,0,258.0,30,0,NA,0.0,232,235,1,0
38784,30393798,16051761,1,57,40.69739,-73.98444,0,150.0,7,0,NA,0.0,1,0,1,1
38785,30393803,107434423,2,34,40.74261,-73.99457,0,356.0,30,0,NA,0.0,232,323,1,0
38786,30393836,107434423,2,34,40.73934,-73.99737,0,278.0,30,1,2019-02-23,0.22,232,235,0,0
38787,30393853,49282603,1,13,40.69054,-73.92801,0,75.0,7,4,2019-06-28,0.64,1,10,0,1
38788,30393882,107434423,2,73,40.70485,-74.00934,0,184.0,30,0,NA,0.0,232,180,1,0
38789,30393896,107434423,2,197,40.71508,-74.00628,0,274.0,30,0,NA,0.0,232,194,1,0
38790,30393921,107434423,2,34,40.73854,-73.99695,0,347.0,30,0,NA,0.0,232,7,1,0
38791,30393944,107434423,2,202,40.7767,-73.98291,0,466.0,30,0,NA,0.0,232,280,1,0
38792,30393969,107434423,2,191,40.7619,-73.9853,0,316.0,30,0,NA,0.0,232,332,1,0
38793,30393998,107434423,2,191,40.76058,-73.9855,0,285.0,30,0,NA,0.0,232,220,1,0
38794,30394018,107434423,2,73,40.70513,-74.009,0,271.0,30,0,NA,0.0,232,234,1,0
38795,30394053,107434423,2,191,40.76061,-73.98675,0,317.0,30,0,NA,0.0,232,155,1,0
38796,30394071,107434423,2,197,40.71659,-74.00653,0,388.0,30,0,NA,0.0,232,1,1,0
38797,30394105,107434423,2,209,40.7296,-74.00246,0,341.0,30,0,NA,0.0,232,285,1,0
38798,30394133,107434423,2,112,40.745,-73.97942,0,237.0,30,1,2019-04-11,0.34,232,283,0,0
38799,30394155,107434423,2,34,40.7407,-73.99478,0,248.0,30,0,NA,0.0,232,346,1,0
38800,30394179,107434423,2,209,40.73005,-74.00208,0,379.0,30,0,NA,0.0,232,340,1,0
38801,30394203,107434423,2,34,40.7392,-73.99578,0,314.0,30,0,NA,0.0,232,359,1,0
38802,30394223,107434423,2,73,40.70593,-74.0091,0,251.0,30,0,NA,0.0,232,16,1,0
38803,30394274,107434423,2,209,40.72946,-74.00318,0,423.0,30,0,NA,0.0,232,229,1,0
38804,30394324,107434423,2,112,40.7396,-73.97938,0,240.0,30,0,NA,0.0,232,249,1,0
38805,30394340,107434423,2,197,40.71409,-74.00977,0,245.0,30,0,NA,0.0,232,310,1,0
38806,30394380,107434423,2,191,40.76103,-73.98666,0,329.0,30,0,NA,0.0,232,98,1,0
38807,30394403,107434423,2,73,40.70631,-74.00886,0,265.0,30,0,NA,0.0,232,45,1,0
38808,30394423,107434423,2,34,40.73785,-73.99736,0,300.0,30,0,NA,0.0,232,356,1,0
38809,30394446,107434423,2,34,40.73935,-73.99691,0,267.0,30,0,NA,0.0,232,340,1,0
38810,30394467,107434423,2,34,40.73939,-73.99747,0,374.0,30,0,NA,0.0,232,312,1,0
38811,30394494,107434423,2,34,40.73795,-73.99753,0,316.0,30,0,NA,0.0,232,339,1,0
38812,30394518,107434423,2,73,40.70571,-74.01509,0,189.0,30,1,2019-02-15,0.21,232,142,0,0
38813,30394541,107434423,2,34,40.74423,-74.0026,0,298.0,30,0,NA,0.0,232,285,1,0
38814,30394622,107434423,2,34,40.73924,-73.99586,0,362.0,30,0,NA,0.0,232,211,1,0
38815,30394691,136900522,3,4,40.76403,-73.92195,0,150.0,2,1,2018-12-10,0.14,1,0,0,1
38816,30395040,61105987,1,74,40.63574,-73.95129,0,90.0,3,7,2019-06-11,2.26,1,5,0,1
38817,30395433,27698539,2,127,40.74985,-73.98152,1,90.0,2,13,2019-07-07,1.88,1,24,0,1
38818,30395680,226406882,1,60,40.66051,-73.92964,1,75.0,1,0,NA,0.0,3,364,1,1
